1,中,年间,晋太元中,桃花源记,八上
2,为,作为,武陵人捕鱼为业,桃花源记,八上
3,缘,沿着，顺着,缘溪行,桃花源记,八上
4,之,的,忘路之远近,桃花源记,八上
5,数,表约数,夹岸数百步,桃花源记,八上
6,中,其中,中无杂树,桃花源记,八上
7,芳草,花草,芳草鲜美,桃花源记,八上
8,鲜美,鲜嫩美丽,芳草鲜美,桃花源记,八上
9,落英,落花,落英缤纷,桃花源记,八上
10,缤纷,繁多而错杂的样子,落英缤纷,桃花源记,八上
11,甚,很,渔人甚异之,桃花源记,八上
12,异,对……感到诧异,渔人甚异之,桃花源记,八上
13,之,代词，指桃花源的奇景,渔人甚异之,桃花源记,八上
14,前,向前,复前行,桃花源记,八上
15,复,再，又,复前行,桃花源记,八上
16,欲,想要,欲穷其林,桃花源记,八上
17,穷,尽，走到……尽头,欲穷其林,桃花源记,八上
18,尽,穷尽，尽头,林尽水源,桃花源记,八上
19,得,出现,便得一山,桃花源记,八上
20,仿佛,隐隐约约，形容看得不真切的样子,仿佛若有光,桃花源记,八上
21,若,好像,仿佛若有光,桃花源记,八上
22,舍,离开,便舍船,桃花源记,八上
23,从,自，由,从口入,桃花源记,八上
24,极,很,初极狭,桃花源记,八上
25,才,仅,才通人,桃花源记,八上
26,通,通过,才通人,桃花源记,八上
27,复,再，又,复行数十步,桃花源记,八上
28,豁然开朗,形容由狭窄幽暗突然变得宽阔明亮的样子,豁然开朗,桃花源记,八上
29,舍,房子,屋舍俨然,桃花源记,八上
30,然,……的样子,屋舍俨然,桃花源记,八上
31,俨然,整齐的样子,屋舍俨然,桃花源记,八上
32,良,肥沃的,有良田美池桑竹之属,桃花源记,八上
33,之,指示代词，这，那,有良田美池桑竹之属,桃花源记,八上
34,属,类,有良田美池桑竹之属,桃花源记,八上
35,阡陌,田间小路,阡陌交通,桃花源记,八上
36,交通,交错相通,阡陌交通,桃花源记,八上
37,闻,听到,鸡犬相闻,桃花源记,八上
38,作,劳作,其中往来种作,桃花源记,八上
39,悉,都,悉如外人,桃花源记,八上
40,如,好像,悉如外人,桃花源记,八上
41,黄发,指老人,黄发垂髫,桃花源记,八上
42,垂髫,指小孩,黄发垂髫,桃花源记,八上
43,并,都,并怡然自乐,桃花源记,八上
44,然,……的样子,并怡然自乐,桃花源记,八上
45,乃,竟然,乃大惊,桃花源记,八上
46,惊,惊讶,乃大惊,桃花源记,八上
47,具,详细,具答之,桃花源记,八上
48,答,回答,具答之,桃花源记,八上
49,之,代词，他们，指桃花源人,具答之,桃花源记,八上
50,要,通“邀”，邀请,便要还家,桃花源记,八上
51,设,摆放,设酒杀鸡作食,桃花源记,八上
52,作,做,设酒杀鸡作食,桃花源记,八上
53,食,饭,设酒杀鸡作食,桃花源记,八上
54,闻,听说,村中闻有此人,桃花源记,八上
55,咸,都,咸来问讯,桃花源记,八上
56,云,说,自云先世避秦时乱,桃花源记,八上
57,率,带领,率妻子邑人来此绝境,桃花源记,八上
58,妻子,妻子和儿女,率妻子邑人来此绝境,桃花源记,八上
59,绝境,与人世隔绝的地方,率妻子邑人来此绝境,桃花源记,八上
60,绝,与外界隔绝的,率妻子邑人来此绝境,桃花源记,八上
61,出,出去,不复出焉,桃花源记,八上
62,焉,从这里,不复出焉,桃花源记,八上
63,遂,于是,遂与外人间隔,桃花源记,八上
64,外人,指桃花源以外的世人,遂与外人间隔,桃花源记,八上
65,间,断绝，隔绝,遂与外人间隔,桃花源记,八上
66,是,判断动词,问今是何世,桃花源记,八上
67,何,什么,问今是何世,桃花源记,八上
68,乃,竟然,乃不知有汉,桃花源记,八上
69,无论,不要说，（更）不必说,无论魏晋,桃花源记,八上
70,具,详细地,此人一一为具言所闻,桃花源记,八上
71,为,向,此人一一为具言所闻,桃花源记,八上
72,言,说出,此人一一为具言所闻,桃花源记,八上
73,叹惋,感叹，惋惜,皆叹惋,桃花源记,八上
74,皆,全，都,皆叹惋,桃花源记,八上
75,皆,全，都,皆出酒食,桃花源记,八上
76,出,拿出,皆出酒食,桃花源记,八上
77,余,其余的,余人各复延至其家,桃花源记,八上
78,延,邀请,余人各复延至其家,桃花源记,八上
79,数,表约数,停数日,桃花源记,八上
80,日,天,停数日,桃花源记,八上
81,辞,辞别,辞去,桃花源记,八上
82,去,离开,辞去,桃花源记,八上
83,语,嘱咐,此中人语云,桃花源记,八上
84,足,值得,不足为外人道也,桃花源记,八上
85,为,向,不足为外人道也,桃花源记,八上
86,道,说,不足为外人道也,桃花源记,八上
87,既,已经,既出,桃花源记,八上
88,得,找到,得其船,桃花源记,八上
89,其,代词，指渔人,得其船,桃花源记,八上
90,扶,沿，顺着,便扶向路,桃花源记,八上
91,向,从前的、旧的,便扶向路,桃花源记,八上
92,志,做标记,处处志之,桃花源记,八上
93,之,补足音节，无实义,处处志之,桃花源记,八上
